tipo,archivo,duracion_original,sampling_rate_original
VT,2018-03-31-2247-40S.LC10__001_00_01,15.995,200.0
VT,2018-06-14-0401-10S.LC10__001_00_01,19.995,200.0
LP,2018-03-20-1719-50S.LC10__001_00_01,69.995,200.0
VT,2018-06-01-0330-15S.LC10__001_00_01,14.995,200.0
VT,2018-06-16-1237-35S.LC10__001_00_01,19.995,200.0
VT,2018-06-01-0757-37S.LC10__001_00_01,12.995,200.0
LP,2018-03-16-0933-18S.LC10__001_00_01,99.995,200.0
TC,2018-05-22-0349-40S.LC10__001_00_01,39.995,200.0
VT,2018-08-02-2035-42S.LC09__001_00_01,32.995,200.0
VT,2018-04-20-1707-51S.LC10__001_00_01,14.995,200.0
TR,2018-04-02-0515-20S.LC10__001_00_01,24.995,200.0
VT,2018-06-26-0703-55S.LC10__001_00_01,14.995,200.0
TC,2018-05-31-2012-30S.LC04__001_00_01,114.995,200.0
TC,2018-09-03-1734-30S.LC08__001_00_01,59.995,200.0
HY,2018-04-18-1303-01S.LC10__001_00_01,54.995,200.0
TC,2018-04-26-0923-24S.LC10__001_00_01,19.995,200.0
TC,2018-07-02-0910-48S.LC10__001_00_01,161.995,200.0
TC,2018-05-03-0123-02S.LC10__001_00_01,147.995,200.0
LP,2018-03-06-0742-40S.LC01__001_00_01,79.995,200.0
TR,2018-07-07-0726-02S.LC10__001_00_01,25.995,200.0
VT,2018-04-19-1037-07S.LC10__001_00_01,19.995,200.0
TC,2018-04-26-0350-37S.LC07__001_00_01,19.995,200.0
TC,2018-03-08-1703-23S.LC03__001_00_01,56.995,200.0
VT,2018-10-18-1726-33S.LC05__001_00_01,16.995,200.0
TC,2018-06-05-1345-40S.LC10__001_00_01,69.995,200.0
VT,2018-06-21-1048-45S.LC10__001_00_01,14.995,200.0
VT,2018-04-22-0145-47S.LC10__001_00_01,25.995,200.0
VT,2018-06-21-1753-20S.LC07__001_00_01,59.995,200.0
LP,2018-10-18-1841-20S.LC05__001_00_01,69.995,200.0
TC,2018-06-04-0537-11S.LC10__001_00_01,108.995,200.0
TR,2018-08-26-1919-35S.LC09__001_00_01,84.995,200.0
VT,2018-04-22-0528-49S.LC10__001_00_01,9.995,200.0
VT,2018-06-23-2308-30S.LC10__001_00_01,19.995,200.0
VT,2018-03-15-1250-45S.LC10__001_00_01,17.995,200.0
VT,2018-06-14-0944-40S.LC10__001_00_01,19.995,200.0
LP,2018-08-14-1922-40S.LC04__001_00_01,149.995,200.0
VT,2018-03-18-0341-50S.LC10__001_00_01,27.995,200.0
VT,2018-05-13-0615-25S.LC10__001_00_01,19.995,200.0
TC,2018-04-04-0927-06S.LC07__001_00_01,26.995,200.0
TC,2018-04-16-1233-22S.LC10__001_00_01,176.995,200.0
TC,2018-06-08-1741-43S.LC07__001_00_01,14.995,200.0
VT,2018-04-02-1146-46S.LC07__001_00_01,33.995,200.0
TC,2018-05-16-0357-08S.B2DA__001_00_01,131.998,500.0
VT,2018-06-19-1235-58S.LC10__001_00_01,11.995,200.0
VT,2018-04-15-0011-27S.LC10__001_00_01,9.995,200.0
VT,2018-04-11-1758-12S.LC10__001_00_01,9.995,200.0
VT,2018-10-08-1222-26S.LC05__001_00_01,19.995,200.0
TC,2018-05-29-1939-25S.LC10__001_00_01,74.995,200.0
VT,2018-06-05-0009-40S.LC10__001_00_01,39.995,200.0
TC,2018-05-04-2348-45S.LC10__001_00_01,39.995,200.0
HY,2018-10-06-1845-41S.LC05__001_00_01,58.995,200.0
VT,2018-06-13-0946-50S.LC10__001_00_01,14.995,200.0
TC,2018-04-07-1935-35S.LC10__001_00_01,59.995,200.0
TC,2018-03-18-0519-43S.B2DA__001_00_01,64.998,500.0
VT,2018-04-09-1126-43S.LC10__001_00_01,9.995,200.0
VT,2018-04-07-0948-54S.LC10__001_00_01,6.995,200.0
VT,2018-03-29-1342-43S.LC10__001_00_01,9.995,200.0
LP,2018-04-22-0439-39S.LC10__001_00_01,85.995,200.0
LP,2018-10-07-1702-40S.LC05__001_00_01,59.995,200.0
VT,2018-05-15-0545-05S.LC10__001_00_01,14.995,200.0
TC,2018-04-07-1017-48S.LC10__001_00_01,30.995,200.0
VT,2018-04-02-0635-15S.LC10__001_00_01,11.995,200.0
VT,2018-04-30-0916-51S.LC07__001_00_01,19.995,200.0
VT,2018-04-28-2020-35S.LC10__001_00_01,9.995,200.0
VT,2018-06-29-1149-08S.LC10__001_00_01,11.995,200.0
VT,2018-03-07-1949-16S.LC10__001_00_01,10.995,200.0
TC,2018-03-22-0327-13S.B2DA__001_00_01,131.998,500.0
VT,2018-04-04-1905-21S.LC10__001_00_01,10.995,200.0
TR,2018-04-04-0503-29S.LC10__001_00_01,23.995,200.0
LP,2018-08-03-1422-03S.LC06__001_00_01,136.995,200.0
TC,2018-07-07-1735-38S.LC10__001_00_01,16.995,200.0
TC,2018-05-14-0454-26S.B2DA__001_00_01,123.998,500.0
TR,2018-06-18-1204-30S.LC10__001_00_01,19.995,200.0
VT,2018-03-21-0609-43S.LC10__001_00_01,15.995,200.0
LP,2018-06-05-0550-00S.LC10__001_00_01,119.995,200.0
LP,2018-03-07-0601-38S.B2DA__001_00_01,9.998,500.0
VT,2018-03-31-0546-48S.LC10__001_00_01,9.995,200.0
VT,2018-05-02-0154-00S.LC10__001_00_01,12.995,200.0
VT,2018-05-08-0712-48S.LC10__001_00_01,26.995,200.0
TC,2018-10-03-2217-05S.LC09__001_00_01,114.995,200.0
LP,2018-04-27-0658-17S.LC08__001_00_01,64.995,200.0
TR,2018-03-24-0532-22S.LC07__001_00_01,19.995,200.0
TC,2018-10-09-0030-32S.LC05__001_00_01,57.995,200.0
TC,2018-04-08-2316-58S.LC10__001_00_01,51.995,200.0
TC,2018-10-05-0021-41S.LC05__001_00_01,118.995,200.0
VT,2018-04-20-0021-41S.LC10__001_00_01,18.995,200.0
TC,2018-03-13-1716-12S.B2DA__001_00_01,19.998,500.0
TC,2018-08-15-0025-18S.LC04__001_00_01,61.995,200.0
VT,2018-03-10-0643-57S.LC10__001_00_01,8.995,200.0
LP,2018-03-26-1226-43S.LC09__001_00_01,20.995,200.0
LP,2018-03-22-0925-30S.LC10__001_00_01,9.995,200.0
TC,2018-06-03-1004-20S.LC10__001_00_01,49.995,200.0
VT,2018-06-11-0450-30S.LC10__001_00_01,19.995,200.0
TC,2018-08-15-0101-31S.LC06__001_00_01,51.995,200.0
VT,2018-03-24-1245-23S.LC10__001_00_01,9.995,200.0
VT,2018-07-29-0036-30S.LC10__001_00_01,19.995,200.0
VT,2018-06-02-0539-20S.LC10__001_00_01,11.995,200.0
TC,2018-05-03-0327-00S.LC10__001_00_01,89.995,200.0
TC,2018-06-20-2211-03S.LC10__001_00_01,136.995,200.0
VT,2018-03-29-0901-41S.B2DA__001_00_01,58.998,500.0
VT,2018-06-16-1737-00S.LC10__001_00_01,19.995,200.0
TC,2018-04-14-2003-02S.LC10__001_00_01,56.995,200.0
TC,2018-09-19-1843-29S.LC05__001_00_01,170.995,200.0
VT,2018-03-25-1239-23S.LC10__001_00_01,9.995,200.0
VT,2018-06-13-0300-37S.LC10__001_00_01,22.995,200.0
TR,2018-05-24-0051-50S.LC10__001_00_01,29.995,200.0
VT,2018-06-08-0727-30S.LC10__001_00_01,19.995,200.0
VT,2018-04-03-0449-54S.LC10__001_00_01,10.995,200.0
VT,2018-05-02-2055-07S.LC10__001_00_01,15.995,200.0
VT,2018-04-16-0708-17S.LC07__001_00_01,17.995,200.0
HY,2018-05-12-2352-50S.LC10__001_00_01,29.995,200.0
VT,2018-05-13-1729-02S.LC10__001_00_01,42.995,200.0
VT,2018-06-04-0311-28S.LC10__001_00_01,11.995,200.0
VT,2018-06-18-0526-42S.LC10__001_00_01,17.995,200.0
TC,2018-05-28-0651-20S.LC10__001_00_01,29.995,200.0
TC,2018-04-30-0035-56S.LC10__001_00_01,19.995,200.0
VT,2018-03-06-1336-13S.LC07__001_00_01,11.995,200.0
VT,2018-03-19-0956-35S.LC10__001_00_01,23.995,200.0
VT,2018-04-01-1227-42S.LC10__001_00_01,16.995,200.0
TC,2018-09-13-2352-56S.LC05__001_00_01,40.995,200.0
VT,2018-05-31-0956-25S.LC07__001_00_01,14.995,200.0
VT,2018-04-10-1704-21S.LC10__001_00_01,9.995,200.0
TC,2018-05-30-1332-10S.LC10__001_00_01,24.995,200.0
TC,2018-04-14-0717-37S.LC10__001_00_01,11.995,200.0
VT,2018-04-19-1014-23S.LC10__001_00_01,26.995,200.0
VT,2018-06-14-1027-20S.LC10__001_00_01,29.995,200.0
VT,2018-04-16-0409-05S.LC10__001_00_01,14.995,200.0
TC,2018-04-28-1955-48S.LC10__001_00_01,19.995,200.0
LP,2018-03-23-1126-41S.B2DA__001_00_01,12.998,500.0
VT,2018-05-24-1120-44S.LC10__001_00_01,25.995,200.0
TC,2018-03-19-1929-08S.LC10__001_00_01,131.995,200.0
VT,2018-04-21-1933-06S.LC10__001_00_01,9.995,200.0
VT,2018-07-29-0152-33S.LC10__001_00_01,12.995,200.0
VT,2018-04-05-0018-43S.LC10__001_00_01,16.995,200.0
TC,2018-05-17-0938-30S.LC10__001_00_01,89.995,200.0
LP,2018-08-11-2211-55S.LC06__001_00_01,24.995,200.0
TC,2018-04-12-1222-01S.LC10__001_00_01,29.995,200.0
VT,2018-08-04-1854-05S.LC09__001_00_01,44.995,200.0
TC,2018-05-02-0114-00S.LC10__001_00_01,24.995,200.0
LP,2018-05-15-2110-50S.LC10__001_00_01,139.995,200.0
TC,2018-09-27-1855-08S.LC05__001_00_01,216.995,200.0
TC,2018-04-20-1238-48S.B2DA__001_00_01,132.998,500.0
TR,2018-04-07-0114-48S.LC10__001_00_01,16.995,200.0
VT,2018-03-06-1349-53S.LC04__001_00_01,19.995,200.0
VT,2018-04-19-0548-46S.LC10__001_00_01,17.995,200.0
TC,2018-04-25-1435-30S.LC07__001_00_01,24.995,200.0
LP,2018-04-05-0908-30S.B2DA__001_00_01,14.998,500.0
VT,2018-06-02-0537-55S.LC10__001_00_01,19.995,200.0
VT,2018-03-14-1325-59S.LC10__001_00_01,29.995,200.0
HY,2018-08-31-2037-50S.LC04__001_00_01,69.995,200.0
HY,2018-10-08-2252-51S.LC05__001_00_01,43.995,200.0
TC,2018-06-19-0734-10S.LC08__001_00_01,149.995,200.0
VT,2018-03-16-1149-49S.LC10__001_00_01,9.995,200.0
TR,2018-04-10-0319-30S.LC07__001_00_01,24.995,200.0
TR,2018-04-08-1916-17S.LC10__001_00_01,15.995,200.0
HY,2018-03-11-0115-53S.LC10__001_00_01,13.995,200.0
TC,2018-04-12-0712-35S.LC07__001_00_01,23.995,200.0
TC,2018-03-31-1135-26S.LC10__001_00_01,25.995,200.0
VT,2018-04-11-0006-46S.LC10__001_00_01,9.995,200.0
TC,2018-06-12-1342-47S.LC10__001_00_01,32.995,200.0
VT,2018-05-15-2116-28S.LC10__001_00_01,13.995,200.0
TC,2018-04-07-1837-24S.LC10__001_00_01,18.995,200.0
VT,2018-04-23-0119-12S.LC10__001_00_01,14.995,200.0
TC,2018-06-26-1349-40S.LC10__001_00_01,39.995,200.0
VT,2018-04-06-0051-59S.LC10__001_00_01,25.995,200.0
TC,2018-08-27-0917-42S.LC05__001_00_01,257.995,200.0
TC,2018-06-21-0520-00S.LC10__001_00_01,89.995,200.0
VT,2018-03-08-2253-35S.LC10__001_00_01,10.995,200.0
LP,2018-07-16-1821-17S.LC10__001_00_01,41.995,200.0
LP,2018-04-19-0151-10S.LC08__001_00_01,17.995,200.0
TC,2018-08-21-1310-25S.LC09__001_00_01,49.995,200.0
VT,2018-05-15-1146-40S.LC10__001_00_01,19.995,200.0
LP,2018-10-10-2107-15S.LC09__001_00_01,24.995,200.0
TC,2018-07-05-0016-30S.LC10__001_00_01,209.995,200.0
TC,2018-05-20-1028-05S.LC07__001_00_01,24.995,200.0
TR,2018-05-29-1940-35S.LC10__001_00_01,34.995,200.0
TC,2018-04-09-2001-51S.LC10__001_00_01,140.995,200.0
VT,2018-03-23-0049-42S.LC10__001_00_01,22.995,200.0
VT,2018-05-06-2039-18S.LC10__001_00_01,13.995,200.0
TC,2018-06-19-2047-35S.LC10__001_00_01,24.995,200.0
VT,2018-04-28-0615-58S.LC07__001_00_01,19.995,200.0
TC,2018-08-27-0509-40S.LC05__001_00_01,59.995,200.0
VT,2018-05-29-2249-40S.LC10__001_00_01,19.995,200.0
VT,2018-03-28-0310-49S.LC10__001_00_01,9.995,200.0
TC,2018-08-31-0006-30S.LC05__001_00_01,29.995,200.0
TC,2018-10-02-1745-00S.LC05__001_00_01,69.995,200.0
VT,2018-04-10-1307-18S.LC10__001_00_01,11.995,200.0
VT,2018-04-07-1331-04S.LC10__001_00_01,11.995,200.0
VT,2018-04-22-1940-25S.LC10__001_00_01,9.995,200.0
VT,2018-03-24-0012-55S.LC10__001_00_01,9.995,200.0
TC,2018-06-17-2152-45S.LC10__001_00_01,64.995,200.0
TC,2018-06-08-1905-00S.LC10__001_00_01,29.995,200.0
VT,2018-04-07-1128-27S.LC10__001_00_01,8.995,200.0
TC,2018-05-01-0916-25S.LC10__001_00_01,44.995,200.0
VT,2018-05-04-1443-00S.LC10__001_00_01,39.995,200.0
LP,2018-10-03-0354-08S.LC05__001_00_01,81.995,200.0
TC,2018-05-30-0403-20S.LC10__001_00_01,69.995,200.0
TC,2018-10-14-1733-36S.LC05__001_00_01,103.995,200.0
HY,2018-04-21-1019-50S.LC10__001_00_01,68.995,200.0
VT,2018-03-24-0035-56S.LC10__001_00_01,13.995,200.0
VT,2018-03-30-1706-56S.LC10__001_00_01,9.995,200.0
TR,2018-04-19-0705-35S.LC10__001_00_01,39.995,200.0
VT,2018-03-27-2300-47S.LC07__001_00_01,9.995,200.0
VT,2018-05-21-0148-50S.LC10__001_00_01,19.995,200.0
TC,2018-04-01-1953-40S.LC07__001_00_01,17.995,200.0
VT,2018-04-07-1220-46S.LC10__001_00_01,9.995,200.0
VT,2018-06-04-0127-10S.LC10__001_00_01,24.995,200.0
VT,2018-05-14-0051-12S.LC10__001_00_01,12.995,200.0
VT,2018-06-02-0001-55S.LC10__001_00_01,24.995,200.0
TC,2018-05-11-0709-30S.LC10__001_00_01,19.995,200.0
TC,2018-04-28-1357-26S.LC10__001_00_01,19.995,200.0
TC,2018-04-04-1945-34S.B2DA__001_00_01,55.998,500.0
VT,2018-03-11-0447-08S.LC07__001_00_01,8.995,200.0
TC,2018-07-19-0102-15S.LC08__001_00_01,184.995,200.0
TR,2018-04-02-1125-50S.LC10__001_00_01,24.995,200.0
TC,2018-09-05-2015-28S.LC05__001_00_01,51.995,200.0
TC,2018-05-16-1816-03S.LC10__001_00_01,176.995,200.0
VT,2018-03-30-2347-28S.LC10__001_00_01,11.995,200.0
VT,2018-03-21-2302-05S.LC10__001_00_01,24.995,200.0
TC,2018-05-12-2246-40S.B2DA__001_00_01,149.998,500.0
LP,2018-05-28-2101-20S.LC10__001_00_01,279.995,200.0
TC,2018-03-14-0937-55S.LC07__001_00_01,24.995,200.0
HY,2018-04-14-0414-29S.LC10__001_00_01,91.995,200.0
VT,2018-06-01-1312-00S.LC10__001_00_01,14.995,200.0
VT,2018-03-05-1240-26S.LC07__001_00_01,7.995,200.0
TC,2018-06-10-1000-30S.LC10__001_00_01,19.995,200.0
VT,2018-03-17-0422-08S.LC07__001_00_01,11.995,200.0
VT,2018-06-20-1846-36S.LC10__001_00_01,18.995,200.0
VT,2018-05-17-1734-20S.LC10__001_00_01,39.995,200.0
LP,2018-03-17-0525-27S.B2DA__001_00_01,40.998,500.0
VT,2018-07-09-0452-43S.LC10__001_00_01,12.995,200.0
VT,2018-04-13-1951-57S.LC10__001_00_01,19.995,200.0
TC,2018-08-06-1834-00S.LC09__001_00_01,69.995,200.0
TC,2018-08-29-1807-40S.LC09__001_00_01,79.995,200.0
TC,2018-05-12-0606-05S.LC10__001_00_01,174.995,200.0
TR,2018-07-31-1133-15S.LC10__001_00_01,34.995,200.0
TC,2018-05-23-0728-05S.LC07__001_00_01,54.995,200.0
LP,2018-04-22-2203-25S.LC10__001_00_01,9.995,200.0
VT,2018-04-03-0910-11S.LC10__001_00_01,8.995,200.0
VT,2018-03-11-0355-12S.LC10__001_00_01,19.995,200.0
TC,2018-05-04-0046-45S.LC10__001_00_01,29.995,200.0
TR,2018-05-07-2042-09S.LC10__001_00_01,110.995,200.0
HY,2018-04-20-2312-18S.LC10__001_00_01,16.995,200.0
VT,2018-04-14-0053-08S.LC10__001_00_01,9.995,200.0
TC,2018-06-26-0054-38S.LC07__001_00_01,36.995,200.0
LP,2018-06-05-0616-50S.LC10__001_00_01,159.995,200.0
VT,2018-06-16-1751-03S.LC10__001_00_01,26.995,200.0
TC,2018-03-19-2030-26S.LC10__001_00_01,38.995,200.0
VT,2018-06-02-0008-00S.LC10__001_00_01,19.995,200.0
VT,2018-06-08-2329-00S.LC10__001_00_01,19.995,200.0
LP,2018-03-25-0936-32S.B2DA__001_00_01,19.998,500.0
VT,2018-06-01-1103-34S.LC10__001_00_01,10.995,200.0
LP,2018-03-04-1733-10S.LC06__001_00_01,34.995,200.0
VT,2018-04-24-2254-12S.LC10__001_00_01,9.995,200.0
VT,2018-03-09-2052-41S.LC04__001_00_01,15.995,200.0
TC,2018-09-23-2041-39S.LC08__001_00_01,180.995,200.0
VT,2018-06-22-1952-13S.LC10__001_00_01,21.995,200.0
VT,2018-04-23-1439-15S.LC10__001_00_01,29.995,200.0
VT,2018-03-28-0153-33S.LC10__001_00_01,20.995,200.0
TC,2018-04-07-0934-09S.LC10__001_00_01,50.995,200.0
TC,2018-04-19-1022-07S.LC10__001_00_01,131.995,200.0
TC,2018-03-19-1235-25S.LC10__001_00_01,134.995,200.0
VT,2018-05-03-1044-45S.LC10__001_00_01,19.995,200.0
VT,2018-04-13-1104-33S.LC10__001_00_01,12.995,200.0
TC,2018-06-13-2206-00S.LC09__001_00_01,59.995,200.0
VT,2018-03-12-2248-00S.LC10__001_00_01,9.995,200.0
VT,2018-04-29-1039-35S.LC07__001_00_01,9.995,200.0
VT,2018-06-13-1007-35S.LC07__001_00_01,19.995,200.0
TC,2018-07-11-0317-00S.LC10__001_00_01,89.995,200.0
TC,2018-05-01-2147-40S.LC10__001_00_01,19.995,200.0
VT,2018-06-13-0938-44S.LC10__001_00_01,15.995,200.0
VT,2018-06-08-2025-40S.LC10__001_00_01,29.995,200.0
TC,2018-06-24-0531-10S.LC10__001_00_01,169.995,200.0
HY,2018-09-04-1824-07S.LC09__001_00_01,65.995,200.0
TC,2018-06-16-0128-09S.LC10__001_00_01,20.995,200.0
LP,2018-04-10-1148-10S.LC10__001_00_01,29.995,200.0
VT,2018-05-01-2017-00S.LC10__001_00_01,24.995,200.0
TC,2018-05-06-1157-20S.LC07__001_00_01,39.995,200.0
LP,2018-05-22-1849-40S.B2DA__001_00_01,99.998,500.0
LP,2018-04-05-1031-30S.LC10__001_00_01,8.995,200.0
LP,2018-09-05-0056-05S.LC05__001_00_01,144.995,200.0
TC,2018-04-28-1849-44S.LC10__001_00_01,65.995,200.0
HY,2018-05-13-0117-20S.LC10__001_00_01,99.995,200.0
VT,2018-04-04-1922-33S.LC10__001_00_01,6.995,200.0
TC,2018-07-28-1405-20S.LC10__001_00_01,119.995,200.0
HY,2018-10-02-2037-55S.LC05__001_00_01,114.995,200.0
TC,2018-06-06-0352-40S.LC10__001_00_01,59.995,200.0
TC,2018-05-14-0502-30S.LC10__001_00_01,29.995,200.0
VT,2018-05-30-1018-45S.LC07__001_00_01,9.995,200.0
TC,2018-05-16-2330-00S.B2DA__001_00_01,49.998,500.0
VT,2018-04-25-0709-59S.LC10__001_00_01,10.995,200.0
TC,2018-09-21-1742-15S.LC05__001_00_01,74.995,200.0
TC,2018-03-24-2012-05S.LC10__001_00_01,14.995,200.0
VT,2018-04-06-0427-46S.LC07__001_00_01,19.995,200.0
VT,2018-05-01-0043-40S.LC10__001_00_01,14.995,200.0
TR,2018-04-15-1939-15S.LC07__001_00_01,19.995,200.0
TC,2018-04-23-1824-19S.LC10__001_00_01,19.995,200.0
TR,2018-09-23-1846-00S.LC09__001_00_01,89.995,200.0
VT,2018-03-19-0457-51S.LC10__001_00_01,11.995,200.0
TC,2018-08-26-1040-38S.LC08__001_00_01,121.995,200.0
VT,2018-04-04-2043-40S.LC10__001_00_01,6.995,200.0
VT,2018-05-16-1915-40S.LC10__001_00_01,29.995,200.0
TC,2018-03-30-1132-00S.LC07__001_00_01,19.995,200.0
VT,2018-03-12-0652-24S.LC10__001_00_01,17.995,200.0
TC,2018-05-22-2121-45S.B2DA__001_00_01,84.998,500.0
TC,2018-03-28-1129-02S.LC10__001_00_01,19.995,200.0
HY,2018-04-04-2113-20S.LC10__001_00_01,79.995,200.0
TR,2018-06-17-2116-20S.LC10__001_00_01,79.995,200.0
LP,2018-04-15-1330-30S.B2DA__001_00_01,19.998,500.0
LP,2018-08-15-1330-33S.LC06__001_00_01,166.995,200.0
TC,2018-04-04-1749-38S.B2DA__001_00_01,80.998,500.0
VT,2018-04-28-1910-20S.LC10__001_00_01,37.995,200.0
TC,2018-06-05-1439-15S.B2DA__001_00_01,164.998,500.0
TC,2018-10-13-0950-16S.LC05__001_00_01,43.995,200.0
LP,2018-04-24-2026-35S.B2DA__001_00_01,124.998,500.0
TC,2018-03-19-2123-13S.LC10__001_00_01,19.995,200.0
VT,2018-05-18-0151-03S.LC10__001_00_01,11.995,200.0
TC,2018-06-29-1021-20S.LC09__001_00_01,59.995,200.0
VT,2018-05-03-1836-40S.LC10__001_00_01,19.995,200.0
VT,2018-06-21-1024-35S.LC10__001_00_01,19.995,200.0
VT,2018-06-22-2121-20S.LC10__001_00_01,39.995,200.0
TC,2018-05-15-0550-26S.LC10__001_00_01,153.995,200.0
TR,2018-06-17-1441-50S.LC10__001_00_01,24.995,200.0
TC,2018-05-22-0025-20S.B2DA__001_00_01,69.998,500.0
TR,2018-03-17-0158-15S.LC07__001_00_01,13.995,200.0
HY,2018-08-19-2019-59S.LC04__001_00_01,100.995,200.0
VT,2018-05-18-0439-48S.LC10__001_00_01,16.995,200.0
TC,2018-05-14-1253-20S.LC10__001_00_01,209.995,200.0
TC,2018-09-25-1833-40S.LC05__001_00_01,69.995,200.0
TC,2018-05-29-1804-00S.LC10__001_00_01,159.995,200.0
VT,2018-06-12-0555-25S.LC10__001_00_01,19.995,200.0
TC,2018-07-07-0908-00S.LC10__001_00_01,29.995,200.0
VT,2018-05-18-1217-15S.LC10__001_00_01,34.995,200.0
TC,2018-05-14-0412-35S.LC10__001_00_01,84.995,200.0
TC,2018-03-21-1948-23S.LC07__001_00_01,19.995,200.0
VT,2018-05-07-1153-20S.LC07__001_00_01,99.995,200.0
TR,2018-04-05-0524-23S.LC10__001_00_01,18.995,200.0
TC,2018-08-17-1841-06S.LC08__001_00_01,203.995,200.0
VT,2018-03-29-1335-26S.LC10__001_00_01,9.995,200.0
VT,2018-03-26-1815-13S.LC07__001_00_01,9.995,200.0
VT,2018-03-16-1759-10S.LC10__001_00_01,13.995,200.0
VT,2018-03-13-1222-44S.LC10__001_00_01,10.995,200.0
HY,2018-04-24-0513-50S.B2DA__001_00_01,92.998,500.0
TC,2018-10-13-1840-40S.LC05__001_00_01,89.995,200.0
TC,2018-05-20-0622-34S.B2DA__001_00_01,115.998,500.0
TC,2018-03-09-0623-45S.LC10__001_00_01,49.995,200.0
LP,2018-08-21-0928-57S.LC08__001_00_01,122.995,200.0
VT,2018-04-14-1932-25S.LC10__001_00_01,9.995,200.0
TC,2018-06-12-1135-45S.LC07__001_00_01,194.995,200.0
TR,2018-04-07-1909-53S.LC10__001_00_01,22.995,200.0
VT,2018-04-19-0945-24S.LC10__001_00_01,19.995,200.0
TC,2018-08-06-1733-55S.LC09__001_00_01,49.995,200.0
TC,2018-03-28-1827-36S.LC10__001_00_01,123.995,200.0
VT,2018-05-16-0657-22S.LC10__001_00_01,11.995,200.0
TR,2018-04-20-1039-00S.LC10__001_00_01,17.995,200.0
VT,2018-10-21-0357-00S.LC09__001_00_01,29.995,200.0
TC,2018-08-12-2341-45S.LC05__001_00_01,174.995,200.0
VT,2018-03-15-1827-00S.LC10__001_00_01,17.995,200.0
VT,2018-03-21-0533-38S.LC10__001_00_01,15.995,200.0
TC,2018-04-08-2150-05S.LC05__001_00_01,14.995,200.0
VT,2018-03-09-2230-25S.B2DA__001_00_01,8.998,500.0
TC,2018-04-28-0036-49S.LC07__001_00_01,19.995,200.0
TC,2018-08-05-2101-30S.LC06__001_00_01,79.995,200.0
VT,2018-03-09-0955-33S.LC10__001_00_01,10.995,200.0
TC,2018-04-24-0926-43S.LC10__001_00_01,31.995,200.0
VT,2018-04-13-0138-25S.LC10__001_00_01,24.995,200.0
VT,2018-04-30-1754-54S.LC10__001_00_01,19.995,200.0
VT,2018-04-15-0043-32S.LC10__001_00_01,19.995,200.0
VT,2018-03-12-1221-49S.LC07__001_00_01,8.995,200.0
TC,2018-03-24-2102-28S.LC10__001_00_01,19.995,200.0
TC,2018-04-02-1746-45S.LC10__001_00_01,11.995,200.0
TC,2018-05-23-2214-10S.LC10__001_00_01,79.995,200.0
TC,2018-04-16-0622-25S.LC10__001_00_01,9.995,200.0
TC,2018-04-09-0710-20S.B2DA__001_00_01,99.998,500.0
TC,2018-08-18-1733-00S.LC09__001_00_01,69.995,200.0
VT,2018-05-12-0532-50S.LC10__001_00_01,19.995,200.0
VT,2018-04-11-1057-32S.LC10__001_00_01,9.995,200.0
LP,2018-05-25-0412-05S.LC10__001_00_01,144.995,200.0
TC,2018-04-25-1001-56S.LC10__001_00_01,24.995,200.0
VT,2018-05-20-1323-26S.LC07__001_00_01,15.995,200.0
VT,2018-06-19-1344-05S.LC10__001_00_01,14.995,200.0
VT,2018-04-07-1709-25S.LC10__001_00_01,11.995,200.0
VT,2018-03-16-1145-00S.LC10__001_00_01,9.995,200.0
TC,2018-06-16-1824-45S.LC10__001_00_01,64.995,200.0
TC,2018-04-21-1307-31S.LC10__001_00_01,19.995,200.0
TR,2018-10-13-1810-56S.LC04__001_00_01,58.995,200.0
LP,2018-06-03-0312-50S.LC10__001_00_01,129.995,200.0
VT,2018-05-01-0348-20S.LC10__001_00_01,29.995,200.0
VT,2018-06-16-1813-40S.LC10__001_00_01,14.995,200.0
LP,2018-04-19-0311-00S.B2DA__001_00_01,39.998,500.0
VT,2018-06-19-2110-05S.LC10__001_00_01,24.995,200.0
TC,2018-04-18-1002-13S.LC10__001_00_01,14.995,200.0
VT,2018-05-23-1749-50S.LC10__001_00_01,39.995,200.0
TC,2018-10-15-0052-25S.LC08__001_00_01,154.995,200.0
VT,2018-03-21-0950-41S.LC10__001_00_01,8.995,200.0
VT,2018-07-28-0402-16S.LC10__001_00_01,13.995,200.0
VT,2018-04-28-0545-20S.LC10__001_00_01,18.995,200.0
TC,2018-06-15-0140-20S.LC10__001_00_01,29.995,200.0
TR,2018-04-02-1743-48S.LC07__001_00_01,91.995,200.0
TC,2018-08-18-1955-47S.LC08__001_00_01,92.995,200.0
VT,2018-04-05-0650-51S.LC10__001_00_01,7.995,200.0
VT,2018-06-12-1314-25S.LC10__001_00_01,19.995,200.0
TC,2018-04-05-0129-32S.LC10__001_00_01,16.995,200.0
TC,2018-05-05-1407-25S.LC10__001_00_01,154.995,200.0
VT,2018-04-19-1944-28S.LC10__001_00_01,9.995,200.0
TR,2018-05-09-1011-10S.LC10__001_00_01,39.995,200.0
VT,2018-03-16-0632-05S.LC10__001_00_01,11.995,200.0
TC,2018-03-12-1210-05S.B2DA__001_00_01,21.998,500.0
TR,2018-06-30-2038-00S.LC10__001_00_01,19.995,200.0
TC,2018-08-16-0002-11S.LC04__001_00_01,58.995,200.0
